Person ID,Exists,Job ID,Candidate_SF_Id,Job_SF_Id,Job_Submission_Exists,Error
559088,Exist,179306,a00N300001Eu5LAIAZ,a02N300000qJPOAIA4,Exist,
559089,Exist,179306,a00N300001F2zd1IAB,a02N300000qJPOAIA4,Exist,
559093,Not Exist,179306,,,N/A (candidate not in SF),
559093,Not Exist,182162,,,N/A (candidate not in SF),
559093,Not Exist,179303,,,N/A (candidate not in SF),
559095,Exist,179306,a00N300001F2zd3IAB,a02N300000qJPOAIA4,Exist,
559097,Not Exist,179306,,,N/A (candidate not in SF),
559099,Exist,179306,a00N300001F2zd5IAB,a02N300000qJPOAIA4,Exist,
559102,Exist,179306,a00N300001F2zd6IAB,a02N300000qJPOAIA4,Not Exist,
559108,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
559108,Exist,179306,a00N300001F2zd9IAB,a02N300000qJPOAIA4,Exist,
559119,Not Exist,182162,,,N/A (candidate not in SF),
559120,Not Exist,179303,,,N/A (candidate not in SF),
559139,Exist,179303,a00N300001F2zdJIAR,a02N300000qJg7FIAS,Exist,
559214,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
559250,Exist,179306,a00N300001Eu5LXIAZ,a02N300000qJPOAIA4,Exist,
559251,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
559270,Exist,179306,a00N300001F2ze6IAB,a02N300000qJPOAIA4,Exist,
559599,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
559606,Exist,179306,a00N300001GNRCOIA5,a02N300000qJPOAIA4,Not Exist,
559955,Exist,179306,a00N300001Eu5MMIAZ,a02N300000qJPOAIA4,Exist,
559970,Exist,179306,a00N300001Eu5MPIAZ,a02N300000qJPOAIA4,Exist,
559974,Exist,179306,a00N300001F2zj9IAB,a02N300000qJPOAIA4,Exist,
559977,Not Exist,179306,,,N/A (candidate not in SF),
559977,Not Exist,182162,,,N/A (candidate not in SF),
559980,Not Exist,182162,,,N/A (candidate not in SF),
559980,Not Exist,179306,,,N/A (candidate not in SF),
560004,Not Exist,179306,,,N/A (candidate not in SF),
560008,Not Exist,179306,,,N/A (candidate not in SF),
560032,Not Exist,179306,,,N/A (candidate not in SF),
560032,Not Exist,182162,,,N/A (candidate not in SF),
560037,Exist,179306,a00OL000002VvoZYAS,a02N300000qJPOAIA4,Not Exist,
560041,Exist,179306,a00N300001Eu5MWIAZ,a02N300000qJPOAIA4,Not Exist,
560043,Not Exist,182162,,,N/A (candidate not in SF),
560043,Not Exist,179306,,,N/A (candidate not in SF),
560049,Exist,179306,a00N300001F2zjFIAR,a02N300000qJPOAIA4,Exist,
560056,Exist,179306,a00N300001F2zjIIAR,a02N300000qJPOAIA4,Exist,
560224,Not Exist,179306,,,N/A (candidate not in SF),
560230,Exist,179306,a00N300001Eu5MnIAJ,a02N300000qJPOAIA4,Not Exist,
560254,Exist,179306,a00N300001Eu5MpIAJ,a02N300000qJPOAIA4,Not Exist,
560255,Not Exist,182162,,,N/A (candidate not in SF),
560256,Exist,179306,a00N300001F2zjVIAR,a02N300000qJPOAIA4,Exist,
560257,Exist,179306,a00N300001Eu5MqIAJ,a02N300000qJPOAIA4,Not Exist,
560261,Not Exist,179306,,,N/A (candidate not in SF),
560263,Not Exist,179306,,,N/A (candidate not in SF),
560265,Exist,179306,a00N300001Eu5MsIAJ,a02N300000qJPOAIA4,Not Exist,
560268,Exist,179306,a00N300001F2zjaIAB,a02N300000qJPOAIA4,Not Exist,
560276,Exist,179306,a00N300001F2zjbIAB,a02N300000qJPOAIA4,Exist,
560278,Not Exist,179306,,,N/A (candidate not in SF),
560418,Not Exist,179306,,,N/A (candidate not in SF),
560422,Exist,179306,a00N300001F2zjlIAB,a02N300000qJPOAIA4,Exist,
560422,Exist,179303,a00N300001F2zjlIAB,a02N300000qJg7FIAS,Exist,
560430,Exist,179306,a00N300001F2zjnIAB,a02N300000qJPOAIA4,Not Exist,
560431,Exist,179306,a00N300001F2zjoIAB,a02N300000qJPOAIA4,Not Exist,
560472,Not Exist,179306,,,N/A (candidate not in SF),
560473,Exist,179306,a00N300001F2zjtIAB,a02N300000qJPOAIA4,Exist,
560473,Exist,179303,a00N300001F2zjtIAB,a02N300000qJg7FIAS,Exist,
560473,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
560474,Exist,179306,a00N300001Eu5N5IAJ,a02N300000qJPOAIA4,Not Exist,
560482,Not Exist,179306,,,N/A (candidate not in SF),
560486,Exist,179306,a00N300001F2zjwIAB,a02N300000qJPOAIA4,Exist,
560487,Exist,179306,a00N300001F2zjxIAB,a02N300000qJPOAIA4,Exist,
560490,Exist,179303,a00N300001F2zjyIAB,a02N300000qJg7FIAS,Exist,
560490,Exist,179306,a00N300001F2zjyIAB,a02N300000qJPOAIA4,Exist,
567721,Not Exist,179306,,,N/A (candidate not in SF),
567721,Not Exist,182162,,,N/A (candidate not in SF),
567868,Exist,179303,a00N300001F2zsqIAB,a02N300000qJg7FIAS,Exist,
567927,Exist,179306,a00N300001Eu5fzIAB,a02N300000qJPOAIA4,Not Exist,
567974,Exist,179306,a00N300001Eu5g0IAB,a02N300000qJPOAIA4,Not Exist,
568394,Exist,179306,a00N300001F2ztHIAR,a02N300000qJPOAIA4,Not Exist,
568623,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
568625,Exist,179306,a00N300001F2ztuIAB,a02N300000qJPOAIA4,Not Exist,
568635,Not Exist,179306,,,N/A (candidate not in SF),
569144,Not Exist,179306,,,N/A (candidate not in SF),
569225,Exist,179306,a00N300001F2zzGIAR,a02N300000qJPOAIA4,Not Exist,
569918,Exist,179306,a00N300001F302hIAB,a02N300000qJPOAIA4,Not Exist,
571444,Not Exist,179306,,,N/A (candidate not in SF),
576552,Not Exist,179306,,,N/A (candidate not in SF),
576555,Exist,179306,a00N300001F30PgIAJ,a02N300000qJPOAIA4,Exist,
576800,Exist,179306,a00N300001Eu5ujIAB,a02N300000qJPOAIA4,Not Exist,
576810,Not Exist,179306,,,N/A (candidate not in SF),
581360,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
581367,Not Exist,179306,,,N/A (candidate not in SF),
581375,Exist,179306,a00N300001F30dXIAR,a02N300000qJPOAIA4,Exist,
581376,Exist,179306,a00N300001F30dYIAR,a02N300000qJPOAIA4,Exist,
581471,Not Exist,179306,,,N/A (candidate not in SF),
581471,Not Exist,182162,,,N/A (candidate not in SF),
581869,Exist,179306,a00N300001F30ehIAB,a02N300000qJPOAIA4,Not Exist,
581912,Exist,179306,a00N300001F30heIAB,a02N300000qJPOAIA4,Not Exist,
582092,Not Exist,179306,,,N/A (candidate not in SF),
582428,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
582881,Not Exist,179306,,,N/A (candidate not in SF),
582883,Exist,179306,a00N300001Eu65NIAR,a02N300000qJPOAIA4,Not Exist,
582891,Exist,179306,a00N300001F30kOIAR,a02N300000qJPOAIA4,Exist,
609193,Not Exist,182162,,,N/A (candidate not in SF),
609202,Not Exist,182162,,,N/A (candidate not in SF),
609202,Not Exist,179306,,,N/A (candidate not in SF),
609292,Not Exist,179306,,,N/A (candidate not in SF),
609430,Not Exist,179306,,,N/A (candidate not in SF),
609434,Exist,179306,a00N300001F318gIAB,a02N300000qJPOAIA4,Not Exist,
609435,Not Exist,179306,,,N/A (candidate not in SF),
609840,Exist,179306,a00N300001Eu6KRIAZ,a02N300000qJPOAIA4,Exist,
609844,Not Exist,182162,,,N/A (candidate not in SF),
613346,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
613353,Exist,179306,a00N300001F31P0IAJ,a02N300000qJPOAIA4,Not Exist,
613353,Exist,179303,a00N300001F31P0IAJ,a02N300000qJg7FIAS,Exist,
613355,Not Exist,179306,,,N/A (candidate not in SF),
616599,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
616655,Not Exist,182162,,,N/A (candidate not in SF),
621903,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
624631,Exist,179306,a00N300001Eu6rAIAR,a02N300000qJPOAIA4,Exist,
624632,Not Exist,182162,,,N/A (candidate not in SF),
624669,Exist,179303,a00N300001Eu6rHIAR,a02N300000qJg7FIAS,Exist,
624874,Exist,179306,a00N300001Eu6rVIAR,a02N300000qJPOAIA4,Exist,
625246,Exist,179306,a00N300001Eu6vUIAR,a02N300000qJPOAIA4,Not Exist,
625246,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
625352,Exist,179306,a00N300001Efgz7IAB,a02N300000qJPOAIA4,Not Exist,
625412,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
626997,Not Exist,179306,,,N/A (candidate not in SF),
627138,Not Exist,179303,,,N/A (candidate not in SF),
628827,Not Exist,179306,,,N/A (candidate not in SF),
628833,Not Exist,179306,,,N/A (candidate not in SF),
630584,Not Exist,179306,,,N/A (candidate not in SF),
631447,Exist,179306,a00N300001F329qIAB,a02N300000qJPOAIA4,Exist,
631447,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
631448,Not Exist,179306,,,N/A (candidate not in SF),
631449,Exist,179306,a00N300001F329rIAB,a02N300000qJPOAIA4,Exist,
631449,Exist,179303,a00N300001F329rIAB,a02N300000qJg7FIAS,Exist,
631451,Not Exist,182162,,,N/A (candidate not in SF),
637328,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
637578,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
637897,Not Exist,179306,,,N/A (candidate not in SF),
637964,Exist,179306,a00N300001Eu7N2IAJ,a02N300000qJPOAIA4,Exist,
637964,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
639404,Exist,179306,a00N300001F32PyIAJ,a02N300000qJPOAIA4,Not Exist,
642692,Exist,179306,a00N300001F32UVIAZ,a02N300000qJPOAIA4,Not Exist,
678212,Exist,179306,a00N300001Eu7rvIAB,a02N300000qJPOAIA4,Exist,
678215,Exist,179306,a00N300001Eu7rwIAB,a02N300000qJPOAIA4,Not Exist,
681980,Exist,179306,a00N300001Eu8BNIAZ,a02N300000qJPOAIA4,Not Exist,
682531,Exist,179306,a00N300001Eu8FBIAZ,a02N300000qJPOAIA4,Not Exist,
683971,Not Exist,179306,,,N/A (candidate not in SF),
685905,Not Exist,179306,,,N/A (candidate not in SF),
685910,Not Exist,179306,,,N/A (candidate not in SF),
705455,Exist,179306,a00N300001Eu8haIAB,a02N300000qJPOAIA4,Exist,
707917,Exist,179306,a00N300001Eu8jnIAB,a02N300000qJPOAIA4,Exist,
707923,Exist,179306,a00N300001F33vxIAB,a02N300000qJPOAIA4,Not Exist,
712316,Not Exist,179306,,,N/A (candidate not in SF),
712931,Not Exist,179306,,,N/A (candidate not in SF),
712934,Exist,179306,a00N300001F3481IAB,a02N300000qJPOAIA4,Not Exist,
714660,Not Exist,182162,,,N/A (candidate not in SF),
714661,Exist,179306,a00N300001Eu8zxIAB,a02N300000qJPOAIA4,Not Exist,
717751,Exist,179306,a00N300001F34JiIAJ,a02N300000qJPOAIA4,Exist,
717753,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
717951,Not Exist,179306,,,N/A (candidate not in SF),
717953,Not Exist,182162,,,N/A (candidate not in SF),
718767,Exist,179306,a00N300001Eu99nIAB,a02N300000qJPOAIA4,Not Exist,
718767,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
719008,Exist,179303,a00N300001Eu9AAIAZ,a02N300000qJg7FIAS,Exist,
719247,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
719249,Not Exist,179306,,,N/A (candidate not in SF),
722988,Not Exist,179306,,,N/A (candidate not in SF),
723277,Not Exist,182162,,,N/A (candidate not in SF),
724782,Exist,179306,a00N300001F34kAIAR,a02N300000qJPOAIA4,Exist,
724860,Exist,179306,a00N300001F34kUIAR,a02N300000qJPOAIA4,Exist,
725918,Not Exist,179306,,,N/A (candidate not in SF),
726355,Not Exist,179306,,,N/A (candidate not in SF),
726361,Not Exist,179306,,,N/A (candidate not in SF),
726363,Not Exist,179306,,,N/A (candidate not in SF),
761962,Exist,179306,a00N300001F358LIAR,a02N300000qJPOAIA4,Not Exist,
761982,Not Exist,179306,,,N/A (candidate not in SF),
762146,Not Exist,179303,,,N/A (candidate not in SF),
764395,Not Exist,179303,,,N/A (candidate not in SF),
769413,Not Exist,179306,,,N/A (candidate not in SF),
769414,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
769414,Exist,179306,a00OL000001TkmdYAC,a02N300000qJPOAIA4,Not Exist,
769420,Exist,179306,a00N300001F35SwIAJ,a02N300000qJPOAIA4,Exist,
769423,Exist,179306,a00N300001Eu9zCIAR,a02N300000qJPOAIA4,Not Exist,
774778,Exist,179306,a00N300001F35ekIAB,a02N300000qJPOAIA4,Exist,
777075,Exist,179306,a00N300001F35kAIAR,a02N300000qJPOAIA4,Not Exist,
778580,Not Exist,179306,,,N/A (candidate not in SF),
795928,Exist,179306,a00N300001F366IIAR,a02N300000qJPOAIA4,Exist,
796007,Not Exist,179306,,,N/A (candidate not in SF),
800183,Exist,179306,a00N300001EuAiEIAV,a02N300000qJPOAIA4,Exist,
801265,Exist,179306,a00N300001GNRCPIA5,a02N300000qJPOAIA4,Not Exist,
801313,Exist,179306,a00N300001F36CAIAZ,a02N300000qJPOAIA4,Not Exist,
804131,Exist,179306,a00N300001EuAyJIAV,a02N300000qJPOAIA4,Exist,
806352,Exist,179306,a00N300001F36DlIAJ,a02N300000qJPOAIA4,Not Exist,
836485,Exist,179306,a00N300001F36RgIAJ,a02N300000qJPOAIA4,Not Exist,
836485,Exist,179303,a00N300001F36RgIAJ,a02N300000qJg7FIAS,Exist,
837578,Not Exist,179306,,,N/A (candidate not in SF),
838657,Not Exist,179306,,,N/A (candidate not in SF),
838670,Not Exist,179306,,,N/A (candidate not in SF),
849030,Not Exist,182162,,,N/A (candidate not in SF),
849432,Not Exist,182162,,,N/A (candidate not in SF),
851272,Exist,179306,a00N300001F36sBIAR,a02N300000qJPOAIA4,Exist,
855143,Exist,179306,a00N3000017ChUXIA0,a02N300000qJPOAIA4,Not Exist,
855165,Not Exist,182162,,,N/A (candidate not in SF),
855168,Not Exist,182162,,,N/A (candidate not in SF),
855169,Not Exist,182162,,,N/A (candidate not in SF),
855171,Not Exist,182162,,,N/A (candidate not in SF),
855175,Not Exist,182162,,,N/A (candidate not in SF),
855177,Not Exist,182162,,,N/A (candidate not in SF),
855178,Not Exist,182162,,,N/A (candidate not in SF),
855179,Not Exist,182162,,,N/A (candidate not in SF),
855180,Not Exist,182162,,,N/A (candidate not in SF),
855184,Not Exist,179306,,,N/A (candidate not in SF),
855184,Not Exist,182162,,,N/A (candidate not in SF),
855799,Not Exist,179306,,,N/A (candidate not in SF),
870223,Exist,179306,a00N300001F37HEIAZ,a02N300000qJPOAIA4,Not Exist,
871254,Exist,179306,a00N300001F37KFIAZ,a02N300000qJPOAIA4,Exist,
872073,Not Exist,179306,,,N/A (candidate not in SF),
872099,Not Exist,179306,,,N/A (candidate not in SF),
872100,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
874834,Not Exist,182162,,,N/A (candidate not in SF),
874837,Not Exist,182162,,,N/A (candidate not in SF),
876074,Not Exist,179306,,,N/A (candidate not in SF),
890382,Exist,179306,a00N300001EtZgsIAF,a02N300000qJPOAIA4,Exist,
890384,Not Exist,182162,,,N/A (candidate not in SF),
890391,Not Exist,179306,,,N/A (candidate not in SF),
893871,Exist,179306,a00N300001F37iGIAR,a02N300000qJPOAIA4,Exist,
894672,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
895681,Not Exist,179306,,,N/A (candidate not in SF),
895898,Not Exist,182162,,,N/A (candidate not in SF),
896234,Not Exist,179306,,,N/A (candidate not in SF),
905889,Not Exist,179306,,,N/A (candidate not in SF),
905932,Not Exist,179306,,,N/A (candidate not in SF),
909342,Exist,179306,a00N300001F38D5IAJ,a02N300000qJPOAIA4,Not Exist,
909708,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
909708,Exist,179303,a00N3000017AqNPIA0,a02N300000qJg7FIAS,Exist,
909708,Exist,179306,a00N3000017AqNPIA0,a02N300000qJPOAIA4,Not Exist,
915280,Exist,179306,a00N300001EuDJ8IAN,a02N300000qJPOAIA4,Exist,
918701,Exist,179306,a00N300001EuDRbIAN,a02N300000qJPOAIA4,Not Exist,
923689,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
924709,Exist,179306,a00N300001F38lTIAR,a02N300000qJPOAIA4,Not Exist,
924725,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
927972,Exist,179306,a00N300001EuDhqIAF,a02N300000qJPOAIA4,Exist,
931179,Not Exist,179303,,,N/A (candidate not in SF),
933974,Not Exist,179306,,,N/A (candidate not in SF),
934400,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
934805,Exist,179306,a00N300001EuDuPIAV,a02N300000qJPOAIA4,Not Exist,
934805,Exist,179303,a00N300001EuDuPIAV,a02N300000qJg7FIAS,Exist,
934810,Exist,179306,a00N300001EuDuRIAV,a02N300000qJPOAIA4,Not Exist,
934838,Not Exist,182162,,,N/A (candidate not in SF),
934838,Not Exist,179306,,,N/A (candidate not in SF),
940602,Not Exist,179306,,,N/A (candidate not in SF),
952814,Exist,179306,a00N300001GNRCQIA5,a02N300000qJPOAIA4,Not Exist,
956915,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
956915,Exist,179306,a00N300001EuEGTIA3,a02N300000qJPOAIA4,Exist,
956920,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
956923,Not Exist,182162,,,N/A (candidate not in SF),
968489,Exist,179306,a00N300001F39YUIAZ,a02N300000qJPOAIA4,Exist,
968787,Not Exist,179306,,,N/A (candidate not in SF),
983639,Not Exist,182162,,,N/A (candidate not in SF),
1012431,Exist,179306,a00N300001F3AGSIA3,a02N300000qJPOAIA4,Not Exist,
1012437,Exist,179306,a00N300001F3AGTIA3,a02N300000qJPOAIA4,Not Exist,
1012440,Not Exist,179306,,,N/A (candidate not in SF),
1012919,Not Exist,179306,,,N/A (candidate not in SF),
1013471,Not Exist,179306,,,N/A (candidate not in SF),
1014494,Not Exist,182162,,,N/A (candidate not in SF),
1015483,Not Exist,179306,,,N/A (candidate not in SF),
1015495,Exist,179306,a00N300001F3AW9IAN,a02N300000qJPOAIA4,Not Exist,
1015517,Exist,179306,a00N300001F3AWDIA3,a02N300000qJPOAIA4,Not Exist,
1041384,Exist,179306,a00N300001F3Au3IAF,a02N300000qJPOAIA4,Exist,
1041406,Exist,179306,a00N300001EuGAfIAN,a02N300000qJPOAIA4,Not Exist,
1041655,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
1048625,Exist,179306,a00N300001GNRCRIA5,a02N300000qJPOAIA4,Not Exist,
1054073,Not Exist,179306,,,N/A (candidate not in SF),
1061778,Not Exist,179306,,,N/A (candidate not in SF),
1062123,Exist,179306,a00N300001EuH4dIAF,a02N300000qJPOAIA4,Not Exist,
1062166,Not Exist,179306,,,N/A (candidate not in SF),
1080587,Exist,179306,a00N300001F3BiLIAV,a02N300000qJPOAIA4,Exist,
1080589,Exist,179306,a00N300001Etxz9IAB,a02N300000qJPOAIA4,Not Exist,
1080672,Exist,179306,a00N300001EtxzHIAR,a02N300000qJPOAIA4,Not Exist,
1082762,Exist,179306,a00N300001F3BulIAF,a02N300000qJPOAIA4,Exist,
1082852,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
1083119,Exist,179306,a00N300001EuHagIAF,a02N300000qJPOAIA4,Not Exist,
1083124,Not Exist,179306,,,N/A (candidate not in SF),
1084911,Exist,179306,a00N300001F3C3wIAF,a02N300000qJPOAIA4,Exist,
1084921,Exist,179306,a00N300001F3C3yIAF,a02N300000qJPOAIA4,Exist,
1093749,Exist,179306,a00N300001EuHpAIAV,a02N300000qJPOAIA4,Exist,
1095401,Not Exist,179303,,,N/A (candidate not in SF),
1098687,Exist,179306,a00N300001F3CMUIA3,a02N300000qJPOAIA4,Exist,
1098725,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
1098725,Exist,179306,a00N300001EuHyWIAV,a02N300000qJPOAIA4,Exist,
1098732,Exist,179306,a00N300001F3CMbIAN,a02N300000qJPOAIA4,Exist,
1098732,Exist,179303,a00N300001F3CMbIAN,a02N300000qJg7FIAS,Exist,
1098739,Exist,179306,a00N300001EuHyYIAV,a02N300000qJPOAIA4,Exist,
1098773,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
1101556,Not Exist,182162,,,N/A (candidate not in SF),
1101561,Not Exist,179306,,,N/A (candidate not in SF),
1101568,Exist,179306,a00N300001F3CWtIAN,a02N300000qJPOAIA4,Exist,
1108532,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
1108532,Exist,179306,a00N300001EuIFsIAN,a02N300000qJPOAIA4,Not Exist,
1116703,Exist,179306,a00N300001F3CoiIAF,a02N300000qJPOAIA4,Exist,
1120484,Exist,179306,a00N300001EuIYdIAN,a02N300000qJPOAIA4,Exist,
1121883,Not Exist,179303,,,N/A (candidate not in SF),
1121883,Not Exist,179306,,,N/A (candidate not in SF),
1121953,Not Exist,179306,,,N/A (candidate not in SF),
1122431,Exist,179306,a00N300001F3CyzIAF,a02N300000qJPOAIA4,Exist,
1123605,Not Exist,179303,,,N/A (candidate not in SF),
1129476,Not Exist,179306,,,N/A (candidate not in SF),
1130937,Not Exist,179306,,,N/A (candidate not in SF),
1133334,Not Exist,179306,,,N/A (candidate not in SF),
1136728,Exist,179303,a00N300001F3DMjIAN,a02N300000qJg7FIAS,Exist,
1136728,Exist,179306,a00N300001F3DMjIAN,a02N300000qJPOAIA4,Not Exist,
1136788,Exist,179306,a00N300001F3DMuIAN,a02N300000qJPOAIA4,Exist,
1138478,Exist,179306,a00N300001EuIvOIAV,a02N300000qJPOAIA4,Exist,
1139648,Not Exist,179306,,,N/A (candidate not in SF),
1140213,Not Exist,179306,,,N/A (candidate not in SF),
1141572,Exist,179306,a00N300001EuJ5XIAV,a02N300000qJPOAIA4,Exist,
1141702,Exist,179306,a00N300001GNRCSIA5,a02N300000qJPOAIA4,Not Exist,
1145836,Exist,179306,a00N300001EuJCBIA3,a02N300000qJPOAIA4,Exist,
1146795,Not Exist,182162,,,N/A (candidate not in SF),
1146795,Not Exist,179306,,,N/A (candidate not in SF),
1156086,Exist,179306,a00N300001F3E4BIAV,a02N300000qJPOAIA4,Not Exist,
1158635,Not Exist,179306,,,N/A (candidate not in SF),
1160493,Exist,179306,a00N300001EuJesIAF,a02N300000qJPOAIA4,Not Exist,
1160518,Not Exist,182162,,,N/A (candidate not in SF),
1160519,Not Exist,182162,,,N/A (candidate not in SF),
1160522,Not Exist,182162,,,N/A (candidate not in SF),
1161065,Exist,179306,a00N300001EuJfSIAV,a02N300000qJPOAIA4,Not Exist,
1168504,Not Exist,179306,,,N/A (candidate not in SF),
1168733,Not Exist,179306,,,N/A (candidate not in SF),
1204089,Exist,179306,a00N300001F3FESIA3,a02N300000qJPOAIA4,Not Exist,
1204653,Exist,179306,a00N300001EuKYhIAN,a02N300000qJPOAIA4,Exist,
1212007,Not Exist,179306,,,N/A (candidate not in SF),
1212072,Not Exist,182162,,,N/A (candidate not in SF),
1213538,Exist,179306,a00N300001EuKieIAF,a02N300000qJPOAIA4,Exist,
1213602,Exist,179306,a00N300001EuKiiIAF,a02N300000qJPOAIA4,Exist,
1214869,Not Exist,179306,,,N/A (candidate not in SF),
1214878,Exist,179306,a00N300001F3FUqIAN,a02N300000qJPOAIA4,Exist,
1216594,Exist,179306,a00N300001EuKotIAF,a02N300000qJPOAIA4,Exist,
1224475,Exist,179303,a00N300001EuKvLIAV,a02N300000qJg7FIAS,Exist,
1224493,Not Exist,179306,,,N/A (candidate not in SF),
1233967,Exist,179306,a00N300001F3Fp3IAF,a02N300000qJPOAIA4,Exist,
1234968,Exist,179306,a00N300001EuLAzIAN,a02N300000qJPOAIA4,Exist,
1236160,Exist,179306,a00N300001F3FzMIAV,a02N300000qJPOAIA4,Not Exist,
1236383,Exist,179306,a00N300001F3FzxIAF,a02N300000qJPOAIA4,Not Exist,
1237941,Exist,179306,a00N300001EuLFAIA3,a02N300000qJPOAIA4,Not Exist,
1239078,Not Exist,179306,,,N/A (candidate not in SF),
1239078,Not Exist,182162,,,N/A (candidate not in SF),
1239096,Not Exist,182162,,,N/A (candidate not in SF),
1239997,Not Exist,179306,,,N/A (candidate not in SF),
1241901,Not Exist,179306,,,N/A (candidate not in SF),
1243350,Exist,182162,,,Unresolved: Job__c match count = 7 (expected 1),
1243352,Not Exist,179306,,,N/A (candidate not in SF),
1244357,Not Exist,179306,,,N/A (candidate not in SF),
